title;slug;topCategoryName;origin;price_unit;price
Haché  halal au boeuf extra tendre CARREFOUR SENSATION;hache-halal-au-boeuf-extra-tendre-carrefour-sensation;Surgelés;;8.10;16.19
Lamelle de kebab poulet CARREFOUR SENSATION;lamelle-de-kebab-poulet-carrefour-sensation;Surgelés;;9.85;7.39
Tartares de saumon sauce citron-ciboulette CARREFOUR EXTRA;tartares-de-saumon-sauce-citron-ciboulette-carrefour-extra;Surgelés;;26.54;3.45
Feuilletés emmental CARREFOUR CLASSIC';feuilletes-emmental-carrefour-classic;Surgelés;;6.44;3.35
Frites rustiks CARREFOUR EXTRA;frites-rustiks-carrefour-extra;Surgelés;;4.18;2.09
Pommes de terre rustiques CARREFOUR EXTRA;pommes-de-terre-rustiques-carrefour-extra;Surgelés;;6.38;3.19
Succès aux noix CARREFOUR EXTRA;succes-aux-noix-carrefour-extra;Surgelés;;17.29;7.09
Mini moelleux cœur fondant chocolat CARREFOUR EXTRA;mini-moelleux-coeur-fondant-chocolat-carrefour-extra;Surgelés;;24.94;3.89
Cassolettes Noix de St-Jacques CARREFOUR EXTRA;cassolettes-noix-de-st-jacques-carrefour-extra;Surgelés;;20.68;4.55
Boulettes au bœuf CARREFOUR CLASSIC';boulettes-au-boeuf-carrefour-classic;Surgelés;;7.43;6.69
Tarte chèvre épinard CARREFOUR CLASSIC';tarte-chevre-epinard-carrefour-classic;Surgelés;;7.12;2.85
Tarte saumon poireaux CARREFOUR CLASSIC';tarte-saumon-poireaux-carrefour-classic;Surgelés;;7.72;3.09
Tarte légumes du soleil CARREFOUR CLASSIC';tarte-legumes-du-soleil-carrefour-classic;Surgelés;;7.48;2.99
Filets de maquereau avec peau CARREFOUR CLASSIC';filets-de-maquereau-avec-peau-carrefour-classic;Surgelés;;10.98;5.49
Cordon bleu de dinde halal CARREFOUR SENSATION;cordon-bleu-de-dinde-halal-carrefour-sensation;Surgelés;;8.22;3.29
Burgers halal de poulet CARREFOUR SENSATION;burgers-halal-de-poulet-carrefour-sensation;Surgelés;;9.15;4.39
Tenders de poulet halal CARREFOUR SENSATION;tenders-de-poulet-halal-carrefour-sensation;Surgelés;;10.88;3.59
Steaks hachés Halal façon bouchère CARREFOUR SENSATION;steaks-haches-halal-facon-bouchere-carrefour-sensation;Surgelés;;14.56;6.99
Plat cuisiné poulet Tikka riz basmati CARREFOUR SENSATION;plat-cuisine-poulet-tikka-riz-basmati-carrefour-sensation;Surgelés;;8.54;2.99
Poisson pané colin d'Alaska CARREFOUR CLASSIC';poisson-pane-colin-d-alaska-carrefour-classic;Surgelés;;8.49;6.79
Pizza sandwich bolognaise CARREFOUR SENSATION;pizza-sandwich-bolognaise-carrefour-sensation;Surgelés;;7.75;2.79
Minut' Pocket jambon fromages CARREFOUR SENSATION;minut-pocket-jambon-fromages-carrefour-sensation;Surgelés;;7.75;2.79
Hachés colin d'Alaska courgettes/carottes CARREFOUR EXTRA;haches-colin-d-alaska-courgettes-carottes-carrefour-extra;Surgelés;;11.03;4.19
Hachés saumon rose pdt brocolis poireaux CARREFOUR EXTRA;haches-saumon-rose-pdt-brocolis-poireaux-carrefour-extra;Surgelés;;13.13;4.99
Plat cuisiné Bibimbap bœuf CARREFOUR SENSATION;plat-cuisine-bibimbap-boeuf-carrefour-sensation;Surgelés;;15.12;4.99
Plat cuisiné poulet riz kimchi CARREFOUR SENSATION;plat-cuisine-poulet-riz-kimchi-carrefour-sensation;Surgelés;;14.26;4.99
Plat cuisiné gnocchi chèvre épinards CARREFOUR CLASSIC';plat-cuisine-gnocchi-chevre-epinards-carrefour-classic;Surgelés;;7.97;2.39
Plat cuisiné Bo bun poulet CARREFOUR SENSATION;plat-cuisine-bo-bun-poulet-carrefour-sensation;Surgelés;;14.26;4.99
Plat cuisiné Mac & cheese au jambon CARREFOUR CLASSIC';plat-cuisine-mac-cheese-au-jambon-carrefour-classic;Surgelés;;7.22;2.89
Plat cuisiné Cannelloni à la bolognaise CARREFOUR CLASSIC';plat-cuisine-cannelloni-a-la-bolognaise-carrefour-classic;Surgelés;;7.97;2.39
Plat préparé poulet curry coco riz CARREFOUR SENSATION;plat-prepare-poulet-curry-coco-riz-carrefour-sensation;Surgelés;;8.83;2.65
Plat cuisiné Pad thaï poulet CARREFOUR SENSATION;plat-cuisine-pad-thai-poulet-carrefour-sensation;Surgelés;;14.26;4.99
Plat cuisiné Crevettes riz thaï CARREFOUR SENSATION;plat-cuisine-crevettes-riz-thai-carrefour-sensation;Surgelés;;14.26;4.99
Mélange de légumes carotte panais betterave CARREFOUR EXTRA;melange-de-legumes-carotte-panais-betterave-carrefour-extra;Surgelés;;5.38;2.69
Pancakes CARREFOUR CLASSIC';pancakes-carrefour-classic;Surgelés;;13.38;2.65
Plat cuisiné Gyoza poulet légumes CARREFOUR SENSATION;plat-cuisine-gyoza-poulet-legumes-carrefour-sensation;Surgelés;;16.46;3.49
Macarons cassis, vanille & framboise CARREFOUR EXTRA;macarons-cassis-vanille-framboise-carrefour-extra;Surgelés;;33.22;2.99
Galette jambon emmental CARREFOUR ORIGINAL;galette-jambon-emmental-carrefour-original;Surgelés;;10.36;2.59
Galettes chèvre lardons CARREFOUR ORIGINAL;galettes-chevre-lardons-carrefour-original;Surgelés;;11.96;2.99
Steaks haché pur bœuf CARREFOUR EXTRA;steaks-hache-pur-boeuf-carrefour-extra;Surgelés;;14.72;5.89
Nuggets Chili Cheese pimenté CARREFOUR SENSATION;nuggets-chili-cheese-pimente-carrefour-sensation;Surgelés;;14.71;3.09
Feuilletés paniers chèvre CARREFOUR EXTRA;feuilletes-paniers-chevre-carrefour-extra;Surgelés;;9.38;3.75
Anneaux d'encornet CARREFOUR CLASSIC';anneaux-d-encornet-carrefour-classic;Surgelés;;12.87;5.79
Pizza 4 Fromages CARREFOUR SENSATION;pizza-4-fromages-carrefour-sensation;Surgelés;;6.05;3.45
Pizza moelleuse Royale CARREFOUR SENSATION;pizza-moelleuse-royale-carrefour-sensation;Surgelés;;5.70;3.25
Pizza façon Burger CARREFOUR SENSATION;pizza-facon-burger-carrefour-sensation;Surgelés;;5.77;3.29
Lamelles de kebab poulet barbecue CARREFOUR SENSATION;lamelles-de-kebab-poulet-barbecue-carrefour-sensation;Surgelés;;9.85;7.39
Plat préparé Rougail saucisse riz CARREFOUR SENSATION;plat-prepare-rougail-saucisse-riz-carrefour-sensation;Surgelés;;12.26;4.29
Moelleux au chocolat noir CARREFOUR EXTRA;moelleux-au-chocolat-noir-carrefour-extra;Surgelés;;12.17;2.19
Cabillaud cœur de filet CARREFOUR;cabillaud-coeur-de-filet-carrefour;Surgelés;;20.63;6.19
Brochettes mix Yakitori & Yaki Tsukune CARREFOUR SENSATION;brochettes-mix-yakitori-yaki-tsukune-carrefour-sensation;Surgelés;;20.45;4.09
Dim Sum assortiment vapeur CARREFOUR SENSATION;dim-sum-assortiment-vapeur-carrefour-sensation;Surgelés;;15.15;4.09
Bouchées farcies de légumes CARREFOUR SENSATION;bouchees-farcies-de-legumes-carrefour-sensation;Surgelés;;9.06;2.99
Pizzas 3 fromages LA PIZZA DE MANOSQUE;pizzas-3-fromages-la-pizza-de-manosque;Surgelés;;6.43;10.99
Pizzas Royale LA PIZZA DE MANOSQUE;pizzas-royale-la-pizza-de-manosque;Surgelés;;6.43;10.99
Pizzas tomate mozzarella LA PIZZA DE MANOSQUE;pizzas-tomate-mozzarella-la-pizza-de-manosque;Surgelés;;6.43;10.99
Pizza tartiflette LA PIZZA DE MANOSQUE;pizza-tartiflette-la-pizza-de-manosque;Surgelés;;6.43;10.99
Steaks hachés pur bœuf 15% MG Halal DABIA;steaks-haches-pur-boeuf-15-mg-halal-dabia;Surgelés;FRANCE;18.36;4.59
Viande hachée pur bœuf 15% MG Halal;viande-hachee-pur-boeuf-15-mg-halal;Surgelés;FRANCE;15.69;10.2
Poêlée parisienne aux champignons, haricots et lardons BONDUELLE;poelee-parisienne-aux-champignons-haricots-et-lardons-bonduelle;Surgelés;;4.65;3.49
Lasagnes aux Légumes du Soleil CASSEGRAIN;lasagnes-aux-legumes-du-soleil-cassegrain;Surgelés;;13.30;3.99
Lasagnes aux Epinards et Petits Pois CASSEGRAIN;lasagnes-aux-epinards-et-petits-pois-cassegrain;Surgelés;;13.30;3.99
Mini Croustis Indian Curry BONDUELLE;mini-croustis-indian-curry-bonduelle;Surgelés;;13.71;3.29
Maxi Croustis Tasty Spinach BONDUELLE;maxi-croustis-tasty-spinach-bonduelle;Surgelés;;14.12;3.39
Plat cuisiné brandade de morue parmentier TIPIAK;plat-cuisine-brandade-de-morue-parmentier-tipiak;Surgelés;;9.89;4.45
Coquilles St-Jacques à la bretonne TIPIAK;coquilles-st-jacques-a-la-bretonne-tipiak;Surgelés;;26.14;5.75
Coquilles St-Jacques à la normande TIPIAK;coquilles-st-jacques-a-la-normande-tipiak;Surgelés;;20.42;7.35
Coquilles St-Jacques à la bretonne TIPIAK;coquilles-st-jacques-a-la-bretonne-tipiak;Surgelés;;19.42;6.99
Galettes jambon fromage TIPIAK;galettes-jambon-fromage-tipiak;Surgelés;;11.96;2.99
Plat cuisiné galettes St Jacques TIPIAK;plat-cuisine-galettes-st-jacques-tipiak;Surgelés;;18.36;4.59
Filets de sole tropicale;filets-de-sole-tropicale;Surgelés;;11.70;5.85
Mélange pour paëlla;melange-pour-paella;Surgelés;;11.18;5.59
Seiches entières nettoyées;seiches-entieres-nettoyees;Surgelés;;11.38;5.69
Lamelles d'encornet géant LA TABLE DES PECHEURS;lamelles-d-encornet-geant-la-table-des-pecheurs;Surgelés;;8.10;4.05
Haché Extra-Moelleux Façon Bouchère CHARAL;hache-extra-moelleux-facon-bouchere-charal;Surgelés;;12.33;10.85
Haché à l'oignon CHARAL;hache-a-l-oignon-charal;Surgelés;;8.09;8.09
Haché Extra-Moelleux CHARAL;hache-extra-moelleux-charal;Surgelés;;10.55;10.55
Steak Haché Pur Bœuf 12%MG Grand Cru Charolais CHARAL;steak-hache-pur-boeuf-12-mg-grand-cru-charolais-charal;Surgelés;;14.09;14.09
Kebab CHARAL;kebab-charal;Surgelés;;12.50;6.25
Cheeseburger CHARAL;cheeseburger-charal;Surgelés;;8.80;7.39
Steak Haché Pur Bœuf 10%MG Authentique CHARAL;steak-hache-pur-boeuf-10-mg-authentique-charal;Surgelés;;13.79;13.79
Haché Happy Family CHARAL;hache-happy-family-charal;Surgelés;;10.22;16.35
Steak Haché Pur Bœuf 12%MG Bio CHARAL;steak-hache-pur-boeuf-12-mg-bio-charal;Surgelés;;16.11;12.89
Légumes cuisinés pommes de terre PAYSAN BRETON;legumes-cuisines-pommes-de-terre-paysan-breton;Surgelés;;5.13;3.85
Poêlée Fermière, Pommes de Terre, Champignons, Oignons et Lardons PAYSAN BRETON;poelee-fermiere-pommes-de-terre-champignons-oignons-et-lardons-paysan-breton;Surgelés;;5.20;3.9
Patates Gourmandes Champignons Emincés et Oignons Grillés PAYSAN BRETON;patates-gourmandes-champignons-eminces-et-oignons-grilles-paysan-breton;Surgelés;;5.32;3.99
Steak Haché Pur Bœuf 15%MG CHARAL;steak-hache-pur-boeuf-15-mg-charal;Surgelés;;12.05;12.05
Boulettes au bœuf CHARAL;boulettes-au-boeuf-charal;Surgelés;;8.77;7.89
Cuisses de poulet avec portion de dos;cuisses-de-poulet-avec-portion-de-dos;Surgelés;;3.70;9.25
Pilon de poulet;pilon-de-poulet;Surgelés;;4.28;10.69
Cuisse de Poulet avec Portions Dos MAITRE COQ;cuisse-de-poulet-avec-portions-dos-maitre-coq;Surgelés;;3.71;5.19
Escalope de Poulet Tendre MAITRE COQ;escalope-de-poulet-tendre-maitre-coq;Surgelés;;12.65;7.59
Cordon bleu poulet;cordon-bleu-poulet;Surgelés;FRANCE;6.50;6.5
Lamelles de kebab cuites MAITRE COQ;lamelles-de-kebab-cuites-maitre-coq;Surgelés;;13.79;13.79
Nuggets  de poulet MAITRE COQ;nuggets-de-poulet-maitre-coq;Surgelés;;6.25;6.25
Cordon bleu de poulet MAITRE COQ;cordon-bleu-de-poulet-maitre-coq;Surgelés;;6.49;6.49
Noix de St-Jacques sans corail REFLETS DE FRANCE;noix-de-st-jacques-sans-corail-reflets-de-france;Surgelés;;54.97;16.49
Coquilles St-Jacques à la Bretonne REFLETS DE FRANCE;coquilles-st-jacques-a-la-bretonne-reflets-de-france;Surgelés;;33.95;6.79
Plat cuisiné hachis parmentier SIMPL;plat-cuisine-hachis-parmentier-simpl;Surgelés;;2.95;2.95
Crêpes jambon emmental SIMPL;crepes-jambon-emmental-simpl;Surgelés;;2.59;2.59
Cheeseburgers SIMPL;cheeseburgers-simpl;Surgelés;;5.67;4.25
Plat cuisiné couscous merguez/poulet MARIE;plat-cuisine-couscous-merguez-poulet-marie;Surgelés;;7.04;6.69
Pizza Mozzarella Jambon Fumé Emmental Edam MARIE;pizza-mozzarella-jambon-fume-emmental-edam-marie;Surgelés;;8.58;4.29
Pizza Poulet BBQ MARIE;pizza-poulet-bbq-marie;Surgelés;;8.58;4.29
Pizza Crousti Moelleuse Extrême au Thon Sauce Tomate MARIE;pizza-crousti-moelleuse-extreme-au-thon-sauce-tomate-marie;Surgelés;;8.41;4.29
Plat cuisiné lasagnes à la bolognaise MARIE;plat-cuisine-lasagnes-a-la-bolognaise-marie;Epicerie salée;;9.83;2.95
Plat cuisiné Hachis Parmentier MARIE;plat-cuisine-hachis-parmentier-marie;Surgelés;;10.83;3.25
Pizza Bolognaise Crousti Moelleuse MARIE;pizza-bolognaise-crousti-moelleuse-marie;Surgelés;;7.29;8.75
Pizza La 4 fromages Crousti Moelleuse MARIE;pizza-la-4-fromages-crousti-moelleuse-marie;Surgelés;;7.63;3.89
Plat cuisiné colin d'Alaska petites St Jacques MARIE;plat-cuisine-colin-d-alaska-petites-st-jacques-marie;Surgelés;;6.66;5.99
Plat cuisiné Penne saumon MARIE;plat-cuisine-penne-saumon-marie;Surgelés;;7.77;6.99
Pizza tartiflette MARIE;pizza-tartiflette-marie;Surgelés;;7.80;4.29
Plat cuisiné hachis parmentier MARIE;plat-cuisine-hachis-parmentier-marie;Surgelés;;5.95;5.95
Plat cuisiné Hachis parmentier MARIE;plat-cuisine-hachis-parmentier-marie;Surgelés;;7.15;4.29
Plat cuisiné Moussaka au bœuf MARIE;plat-cuisine-moussaka-au-boeuf-marie;Surgelés;;7.16;6.09
Plat cuisiné lasagnes à la bolognaise MARIE;plat-cuisine-lasagnes-a-la-bolognaise-marie;Surgelés;;6.42;3.85
Plat cuisiné lasagne à la Bolognaise MARIE;plat-cuisine-lasagne-a-la-bolognaise-marie;Surgelés;;4.85;4.85
Plat cuisiné Paëlla Royale MARIE;plat-cuisine-paella-royale-marie;Surgelés;;5.66;5.09
Plat cuisiné nouilles à la chinoise au poulet MARIE;plat-cuisine-nouilles-a-la-chinoise-au-poulet-marie;Surgelés;;7.61;6.85
Pizza Margherita mozzarella tomates MARIE;pizza-margherita-mozzarella-tomates-marie;Surgelés;;6.88;8.25
Plat cuisiné poulet curry/coco WEIGHT WATCHERS;plat-cuisine-poulet-curry-coco-weight-watchers;Charcuterie et Traiteur;;12.83;3.85
Plats cuisinés saumon/fondue poireaux MARIE;plats-cuisines-saumon-fondue-poireaux-marie;Surgelés;;13.88;5.55
Plat cuisiné riz à la cantonaise MARIE;plat-cuisine-riz-a-la-cantonaise-marie;Surgelés;;5.54;4.99
Plats cuisinés escalopes de volaille/Farfalles MARIE;plats-cuisines-escalopes-de-volaille-farfalles-marie;Surgelés;;5.66;5.09
Plat cuisiné poêlée à la paysanne MARIE;plat-cuisine-poelee-a-la-paysanne-marie;Surgelés;;5.88;5.29
Pizza jambon/fromages Crousti Moelleuse MARIE;pizza-jambon-fromages-crousti-moelleuse-marie;Surgelés;;6.24;7.49
Pizza 3 fromages Crousti Moelleuse MARIE;pizza-3-fromages-crousti-moelleuse-marie;Surgelés;;5.63;6.59
Plat cuisiné saumon au beurre blanc et échalotes  MARIE;plat-cuisine-saumon-au-beurre-blanc-et-echalotes-marie;Surgelés;;15.38;6.15
Plats cuisinés saumon/sauce oseille MARIE;plats-cuisines-saumon-sauce-oseille-marie;Surgelés;;13.88;5.55
Cocktail de fruits de mer précuits surgelés CRUSTY;cocktail-de-fruits-de-mer-precuits-surgeles-crusty;Surgelés;;7.89;7.89
Pommes de terre la rissolée MCCAIN;pommes-de-terre-la-rissolee-mccain;Surgelés;;3.00;3.0
Pommes de terre la noisette MCCAIN;pommes-de-terre-la-noisette-mccain;Surgelés;;3.15;3.15
Pommes de terre duchesse MCCAIN;pommes-de-terre-duchesse-mccain;Surgelés;;3.85;2.89
Coquille saint jacques  à la Bretonne CELTIGEL;coquille-saint-jacques-a-la-bretonne-celtigel;Surgelés;;36.08;12.99
Coquille saint Jacques  à la bretonne  CELTIGEL;coquille-saint-jacques-a-la-bretonne-celtigel;Surgelés;;18.06;6.5
Fritures de joëls;fritures-de-joels;Surgelés;;3.59;3.59
Morue dessalée AURELMAR;morue-dessalee-aurelmar;Surgelés;;10.49;10.49
Pâtes Ravioles du Dauphiné Label Rouge SAINT JEAN;pates-ravioles-du-dauphine-label-rouge-saint-jean;Surgelés;;14.90;7.45
Pâtes cuisinées Ravioles du Dauphiné Label Rouge IGP SAINT JEAN;pates-cuisinees-ravioles-du-dauphine-label-rouge-igp-saint-jean;Surgelés;;12.42;22.35
Pate fraiche raviole du Dauphiné  SAINT JEAN;pate-fraiche-raviole-du-dauphine-saint-jean;Surgelés;;14.99;14.99
Filets de Colin d'Alaska LA TABLE DES PECHEURS;filets-de-colin-d-alaska-la-table-des-pecheurs;Surgelés;;7.55;7.55
Gambas entières crues surgelées LA TABLE DES PECHEURS;gambas-entieres-crues-surgelees-la-table-des-pecheurs;Surgelés;;16.48;6.59
Cocktail de fruits de mer LA TABLE DES PECHEURS;cocktail-de-fruits-de-mer-la-table-des-pecheurs;Surgelés;;15.22;6.09
Gambas 21/30 LA TABLE DES PECHEURS;gambas-21-30-la-table-des-pecheurs;Surgelés;;14.56;11.65
Flammekueches forestières KAUFFER'S;flammekueches-forestieres-kauffer-s;Surgelés;;11.57;6.25
Baguettes lardons oignons KAUFFER'S;baguettes-lardons-oignons-kauffer-s;Surgelés;;15.80;5.45
Flammekueches aux noix de St-Jacques KAUFFER'S;flammekueches-aux-noix-de-st-jacques-kauffer-s;Surgelés;;15.30;7.65
Flammekueches au Munster KAUFFER'S;flammekueches-au-munster-kauffer-s;Surgelés;;13.38;6.69
Pizza royale Bio SOLEMIO;pizza-royale-bio-solemio;Surgelés;;12.88;5.15
Pizza aux ravioles SOLE MIO;pizza-aux-ravioles-sole-mio;Surgelés;;12.91;5.55
Gâteau  pasteis de nata saveur fruits rouges SABOR ANTIGO;gateau-pasteis-de-nata-saveur-fruits-rouges-sabor-antigo;Surgelés;;16.64;5.99
Escargots lucorum moyens au beurre surge;escargots-lucorum-moyens-au-beurre-surge;Surgelés;;24.67;8.29
Plat cuisiné brandade de morue TIPIAK;plat-cuisine-brandade-de-morue-tipiak;Surgelés;;6.14;6.45
Plat cuisiné brandade de morue TIPIAK;plat-cuisine-brandade-de-morue-tipiak;Surgelés;;13.39;4.15
Coquilles St-Jacques fondue de poireaux TIPIAK;coquilles-st-jacques-fondue-de-poireaux-tipiak;Surgelés;;23.58;8.49
Plat cuisiné St Jacques poireaux TIPIAK;plat-cuisine-st-jacques-poireaux-tipiak;Surgelés;;12.87;3.99
Plat Cuisiné Tagliatelles et Petites Gambas à la Bretonne TIPIAK;plat-cuisine-tagliatelles-et-petites-gambas-a-la-bretonne-tipiak;Surgelés;;14.48;4.49
Galette Champignons Jambon Emmental;galette-champignons-jambon-emmental;Surgelés;;13.56;3.39
Gigot d'agneau*** à rôtir PURE SOUTH;gigot-d-agneau-a-rotir-pure-south;Surgelés;;14.26;29.95
Filets de Rouget Barbet Cinnabare KRISTAL;filets-de-rouget-barbet-cinnabare-kristal;Surgelés;;16.58;8.29
Plat cuisiné marmite du Pêcheur BERNADET;plat-cuisine-marmite-du-pecheur-bernadet;Surgelés;;4.33;6.5
Plat cuisiné brandade de morue BERNADET;plat-cuisine-brandade-de-morue-bernadet;Surgelés;;3.99;3.99
Acras de morue BERNADET;acras-de-morue-bernadet;Surgelés;;12.67;3.8
Tapas chorizo BERNADET;tapas-chorizo-bernadet;Surgelés;;12.83;3.85
Tapas jambon sec BERNADET;tapas-jambon-sec-bernadet;Surgelés;;12.83;3.85
Plat cuisiné moules marinières BERNADET;plat-cuisine-moules-marinieres-bernadet;Surgelés;;8.28;7.45
Crabes farcis LA COMPAGNIE ARTIQUE;crabes-farcis-la-compagnie-artique;Surgelés;;21.16;5.29
Breizh burger LA COMPAGNIE ARTIQUE;breizh-burger-la-compagnie-artique;Surgelés;;13.75;3.85
Tourte St-Jacques LA COMPAGNIE ARTIQUE;tourte-st-jacques-la-compagnie-artique;Surgelés;;13.62;5.45
Paniers feuilletés ail & fines herbes LA COMPAGNIE ARTIQUE;paniers-feuilletes-ail-fines-herbes-la-compagnie-artique;Surgelés;;12.78;4.09
Rôti de dinde YARDEN;roti-de-dinde-yarden;Surgelés;;15.89;15.89
Nuggets de poulet panés casher YARDEN;nuggets-de-poulet-panes-casher-yarden;Surgelés;;16.70;11.69
Feuilletés au chèvre;feuilletes-au-chevre;Surgelés;;7.12;1.85
Feuilletés jambon fromage;feuilletes-jambon-fromage;Surgelés;;5.35;1.39
Dessert glacé citrons givrés CHEF DESSERT;dessert-glace-citrons-givres-chef-dessert;Surgelés;;27.22;7.35
Plat cuisiné porc caramel/riz MADERN;plat-cuisine-porc-caramel-riz-madern;Surgelés;;17.17;5.15
Plat cuisiné poulet au curry MADERN;plat-cuisine-poulet-au-curry-madern;Surgelés;;17.50;5.25
Plat cuisiné nouilles à la thaï/poulet MADERN;plat-cuisine-nouilles-a-la-thai-poulet-madern;Surgelés;;17.50;5.25
Soupe thaï au lait de coco et poulet  MADERN;soupe-thai-au-lait-de-coco-et-poulet-madern;Epicerie salée;;13.86;4.85
Steak haché pur bœuf 20% MG;steak-hache-pur-boeuf-20-mg;Surgelés;;9.45;9.45
Haché de bœuf extra tendre;hache-de-boeuf-extra-tendre;Surgelés;;8.44;16.89
Viande de Veau: Paupiettes en ficelle à poêler TENDRIADE;viande-de-veau-paupiettes-en-ficelle-a-poeler-tendriade;Surgelés;FRANCE;19.50;8.19
Glaçon apéritifs alimentaire L'APERI GLACON;glacon-aperitifs-alimentaire-l-aperi-glacon;Surgelés;;1.95;1.95
Pizza Crazy Pepperoni cuite au feu de bois LA PIZZA DE MANOSQUE;pizza-crazy-pepperoni-cuite-au-feu-de-bois-la-pizza-de-manosque;Surgelés;;12.11;5.69
Pizza 3 fromages PIZZA DE MANOSQUE;pizza-3-fromages-pizza-de-manosque;Surgelés;;10.62;4.99
Cassolettes aux Noix de Saint Jacques;cassolettes-aux-noix-de-saint-jacques;Surgelés;FRANCE;32.45;6.49
Burgers halal de poulet ORIENTAL VIANDES;burgers-halal-de-poulet-oriental-viandes;Surgelés;;9.42;5.65
Plat cuisiné hachis parmentier halal ORIENTAL VIANDES;plat-cuisine-hachis-parmentier-halal-oriental-viandes;Surgelés;;4.85;4.85
Cordon bleu halal de dinde ORIENTAL VIANDES;cordon-bleu-halal-de-dinde-oriental-viandes;Surgelés;;7.44;5.95
Cordon bleu halal de dinde ORIENTAL VIANDES;cordon-bleu-halal-de-dinde-oriental-viandes;Surgelés;;8.22;3.29
Cheeseburgers halal ORIENTAL VIANDES;cheeseburgers-halal-oriental-viandes;Surgelés;;11.00;8.25
Cheeseburger  Halal ORIENTAL VIANDES;cheeseburger-halal-oriental-viandes;Surgelés;;19.92;2.49
Chicken burger Halal ORIENTAL VIANDES;chicken-burger-halal-oriental-viandes;Surgelés;;15.64;2.19
Sandwich Halal dinde fromage ORIENTAL VIANDES;sandwich-halal-dinde-fromage-oriental-viandes;Surgelés;;14.58;3.79
Sandwich Halal bolognaise ORIENTAL VIANDES;sandwich-halal-bolognaise-oriental-viandes;Surgelés;;13.04;3.39
Kebab  Halal ORIENTAL VIANDES;kebab-halal-oriental-viandes;Charcuterie et Traiteur;;17.18;8.59
Crêpes halal dinde/fromage ORIENTAL VIANDES;crepes-halal-dinde-fromage-oriental-viandes;Surgelés;;4.49;4.49
