"Date";"title";"slug";"product_family";"origin";"price";"total_kg_co2";"total_kg_co2_farming";"total_kg_co2_processing";"total_kg_co2_packaging";"total_kg_co2_transport";"total_kg_co2_retail";"total_kg_co2_consumption"
"24/02/2023";"Saumon fumé Le Norvège réduit en sel LABEYRIE";"saumon-fume-le-norvege-reduit-en-sel-labeyrie";"Viandes et Poissons";"";8.99;0.722;0.541;0.0036;0.061;0.111;0.0053;0.0009
"28/12/2022";"Vin Rouge A.O.P. Bourgogne Gamay LA CAVE D'AUGUSTIN FLORENT";"vin";"Boissons";"";6.49;0.952;0.226;0.0248;0.509;0.175;0.0118;0.0051
"17/07/2022";"Fromage de chèvre 12% MG FROMAGERIE DE LA DROME";"fromage";"Crèmerie et Produits laitiers";"";2.55;0.674;0.56;0.0312;0.0488;0.0294;0.0042;0.0008
"13/08/2024";"Glace Cône menthe chocolat CARREFOUR EXTRA";"yaourt";"Surgelés";"";2.39;0.819;0.445;0.0657;0.182;0.107;0.0159;0.003
"17/03/2024";"Glaces façon Rocher Délice CARREFOUR SENSATION";"yaourt";"Surgelés";"";3.19;0.387;0.21;0.031;0.0861;0.0504;0.0075;0.0014
"10/09/2023";"Cerises rouges";"cerises-rouges";"Fruits et Légumes";"FRANCE";4.99;0.872;0.32;0.0001;0.329;0.171;0.0124;0.0403
"26/12/2022";"Beurre de montagne demi-sel CARREFOUR EXTRA";"beurre-de-montagne-demi-sel-carrefour-extra";"Crèmerie et Produits laitiers";"";2.79;1.98;1.82;0.0125;0.031;0.102;0.0101;0.0017
"18/06/2024";"Gaufrettes double chocolat Quadratini LOACKER";"gaufrettes-double-chocolat-quadratini-loacker";"Epicerie sucrée";"";2.29;0.153;0.0832;0.0189;0.0301;0.0189;0.0022;0.0
"15/06/2023";"Bière Assortiment Mixte CAP D'ONA";"biere";"Boissons";"";11.99;1.33;0.0791;0.27;0.615;0.327;0.0359;0.0068
"26/12/2024";"Barre protéinée  chocolat lait cacahuète  JOYFUEL";"barre-proteinee-chocolat-lait-cacahuete-joyfuel";"Epicerie sucrée";"";2.69;0.434;0.368;0.0183;0.0397;0.0061;0.002;0.0
"16/11/2022";"Rillettes de saumons CARREFOUR CLASSIC'";"rillettes-de-saumons-carrefour-classic";"Epicerie salée";"";1.89;0.695;0.52;0.0034;0.0586;0.107;0.0051;0.0009
"30/05/2022";"Riz Kamalis TAUREAU AILE";"riz-kamalis-taureau-aile";"Epicerie salée";"";3.85;0.288;0.0631;0.0001;0.0;0.149;0.0155;0.0605
"12/09/2024";"Compote Panaché Poire Banane Mangue Sans Sucres Ajoutés CHARLES & ALICE";"compote-panache-poire-banane-mangue-sans-sucres-ajoutes-charles-alice";"Crèmerie et Produits laitiers";"";4.39;1.09;0.354;0.0001;0.0;0.536;0.0341;0.166
"04/05/2024";"Rillettes noix St-Jacques Bretonne GROIX ET NATURE";"rillettes-noix-st-jacques-bretonne-groix-et-nature";"Epicerie salée";"";3.9;0.411;0.307;0.0;0.0376;0.0296;0.0049;0.0323
"12/09/2024";"Soda Cocktail Virgin Tonic Citron SCHWEPPES";"soda";"Boissons";"";1.79;0.493;0.0902;0.013;0.138;0.209;0.0363;0.0068
"04/09/2023";"Bonbons stoptou au réglisse LA PIE QUI CHANTE";"bonbons-stoptou-au-reglisse-la-pie-qui-chante";"Epicerie sucrée";"";3.25;0.669;0.325;0.136;0.104;0.095;0.0094;0.0
"09/09/2023";"Demi poulet rôti";"demi-poulet-roti";"Viandes et Poissons";"";4.79;2.05;1.35;0.374;0.17;0.137;0.0183;0.0031
"08/09/2022";"Tablette de chocolat Lait Fleur De Sel LINDT L'AUTHENTIQUE";"tablette-de-chocolat-lait-fleur-de-sel-lindt-l-authentique";"Epicerie sucrée";"";3.89;0.245;0.133;0.0302;0.0481;0.0303;0.0035;0.0
"15/01/2022";"Bière Blonde BUD";"biere";"Boissons";"";5.35;2.02;0.12;0.409;0.931;0.495;0.0544;0.0102
"05/06/2022";"Pâté foie/volailles/campagne H. PIQUET";"pate-foie-volailles-campagne-h-piquet";"Epicerie salée";"";6.09;0.207;0.0454;0.0001;0.0;0.107;0.0111;0.0435
"31/10/2023";"Oranges à jus";"oranges-a-jus";"Fruits et Légumes";"ESPAGNE";4.99;1.35;0.395;0.0002;0.0;0.755;0.0419;0.161
"25/01/2024";"Yaourt saveur vanille coco bifidus ACTIVIA";"yaourt-saveur-vanille-coco-bifidus-activia";"Crèmerie et Produits laitiers";"";5.3;3.79;2.06;0.304;0.844;0.494;0.0738;0.0137
"04/06/2022";"Clémentines Corse REFLETS DE FRANCE";"clementines-corse-reflets-de-france";"Fruits et Légumes";"FRANCE";3.99;1.3;0.583;0.0001;0.0;0.474;0.0298;0.215
"30/03/2023";"Riz Kamalis TAUREAU AILE";"riz-kamalis-taureau-aile";"Epicerie salée";"";2.95;0.192;0.0421;0.0001;0.0;0.099;0.0103;0.0403
"29/06/2023";"Vin Rosé A.O.P. Côtes-Du-Rhône CELLIER DES DAUPHINS PRESTIGE";"vin";"Boissons";"";13.15;3.81;0.904;0.0994;2.04;0.7;0.0471;0.0205
"26/02/2024";"Pomme de terre ratte";"pomme-de-terre-ratte";"Fruits et Légumes";"FRANCE";2.99;0.408;0.0919;0.0001;0.0;0.262;0.0219;0.0323
"16/05/2022";"Vin blanc  Coteaux du Layon Rochefort moelleux  DOMAINE ERIC BLANCHARD";"vin";"Boissons";"";6.7;0.952;0.226;0.0248;0.509;0.175;0.0118;0.0051
"23/03/2024";"Biscuits Canistrelli figues & noix BISCUITERIE AFA";"biscuits-canistrelli-figues-noix-biscuiterie-afa";"Epicerie sucrée";"";4.25;0.214;0.0627;0.0;0.0;0.115;0.0087;0.0282
"24/10/2022";"Vin Rosé Ardèche LES MULETIERS";"vin";"Boissons";"";2.9;0.951;0.226;0.0248;0.509;0.175;0.0118;0.0051
"15/01/2023";"Oignons rouges";"oignons-rouges";"Fruits et Légumes";"FRANCE";2.99;0.21;0.0505;0.0;0.0;0.134;0.0096;0.0162
"22/10/2022";"Confiserie de Chocolat Caramel Pointe De Sel LINDT LINDOR";"confiserie-de-chocolat-caramel-pointe-de-sel-lindt-lindor";"Epicerie sucrée";"";5.99;1.58;1.34;0.0666;0.144;0.0222;0.0074;0.0
"31/10/2023";"Café en grains sélection 100% arabica L'OR";"cafe";"Epicerie sucrée";"";16.55;0.636;0.436;0.0181;0.129;0.0402;0.001;0.0112
"19/06/2024";"Bière Blonde Lager SAER BRAU";"biere";"Boissons";"";0.69;0.674;0.04;0.137;0.311;0.165;0.0182;0.0034
"27/07/2024";"Comté AOP Affiné de 6 mois JURAFLORE";"fromage";"Crèmerie et Produits laitiers";"";7.35;2.34;1.95;0.109;0.17;0.102;0.0147;0.0027
"18/10/2024";"Dessert glacé mochi thé vert MEI ASIA";"dessert-glace-mochi-the-vert-mei-asia";"Surgelés";"";6.19;0.0078;0.004;0.0;0.0012;0.0006;0.0;0.0021
"18/10/2022";"Chocolat lait noisettes entières CARREFOUR CLASSIC'";"chocolat-lait-noisettes-entieres-carrefour-classic";"Epicerie sucrée";"";3.75;2.37;2.01;0.0999;0.217;0.0332;0.0111;0.0
"01/06/2022";"Tablette de chocolat noir bio POULAIN";"tablette-de-chocolat-noir-bio-poulain";"Epicerie sucrée";"";3.49;0.209;0.113;0.0257;0.0409;0.0258;0.003;0.0
"13/04/2024";"Soda agrumes CARREFOUR SENSATION";"soda";"Boissons";"";1.75;0.738;0.135;0.0194;0.206;0.313;0.0543;0.0102
"24/08/2023";"Vin Rosé d'Afrique Du Sud Cinsault BEAUVAL";"vin";"Boissons";"";10.09;6.34;1.5;0.165;3.39;1.16;0.0784;0.0341
"24/03/2023";"Cuisses de poulet avec portion de dos halal CARREFOUR";"cuisses-de-poulet-avec-portion-de-dos-halal-carrefour";"Viandes et Poissons";"";14.7;7.75;5.1;1.41;0.642;0.518;0.069;0.0116
"06/03/2022";"Noix de cajou grillées SEEBERGER";"noix-de-cajou-grillees-seeberger";"Fruits et Légumes";"ALLEMAGNE";5.25;0.617;0.461;0.0;0.0564;0.0444;0.0074;0.0485
"07/12/2024";"Bonbons saveur sève de pin GEORGES VERQUIN";"bonbons-saveur-seve-de-pin-georges-verquin";"Epicerie sucrée";"";2.39;0.372;0.18;0.0758;0.0578;0.0528;0.0052;0.0
"03/11/2022";"Tablette de chocolat carrés noir Bio LE PETIT CARRE DE CHOCOLAT";"tablette-de-chocolat-carres-noir-bio-le-petit-carre-de-chocolat";"Epicerie sucrée";"";5.75;0.123;0.0665;0.0151;0.0241;0.0152;0.0018;0.0
"30/04/2023";"Boisson aux Fruits Multivitamines Zero CAPRI-SUN";"soda";"Boissons";"";3.29;0.99;0.181;0.0261;0.277;0.419;0.0728;0.0137
"23/02/2023";"Thé noir Original Earl Grey TWININGS";"the";"Epicerie sucrée";"";8.39;0.0087;0.0045;0.0;0.0013;0.0006;0.0;0.0023
"03/10/2022";"Café dosettes doux SENSEO";"cafe";"Epicerie sucrée";"";5.65;0.176;0.121;0.005;0.0357;0.0111;0.0003;0.0031
"19/10/2024";"Beurre de Savoie L'ALPAGE";"beurre-de-savoie-l-alpage";"Crèmerie et Produits laitiers";"";3.09;1.98;1.82;0.0125;0.031;0.102;0.0101;0.0017
"23/08/2023";"Bière Blonde d'Abbaye Triple Belge MAREDSOUS";"biere";"Boissons";"";5.19;1.01;0.0599;0.205;0.466;0.248;0.0272;0.0051
"29/07/2022";"Raisin muscat de Provence  REFLETS DE FRANCE";"raisin-muscat-de-provence-reflets-de-france";"Fruits et Légumes";"FRANCE";4.99;0.382;0.128;0.0001;0.0;0.214;0.0164;0.0242
"07/03/2024";"Tenders filet de poulet Halal";"tenders-filet-de-poulet-halal";"Viandes et Poissons";"";6.49;2.74;1.8;0.498;0.227;0.183;0.0244;0.0041
"19/06/2022";"Yaourt au lait entier nature LA LAITIERE";"yaourt-au-lait-entier-nature-la-laitiere";"Crèmerie et Produits laitiers";"";2.95;1.15;0.812;0.0124;0.0959;0.214;0.0162;0.0
"23/02/2024";"Bière Blonde Belge LA CHOUFFE";"biere";"Boissons";"";12.05;2.67;0.158;0.54;1.23;0.653;0.0718;0.0135
"23/03/2023";"Boisson lactée fraise CARREFOUR CLASSIC'";"lait";"Crèmerie et Produits laitiers";"";2.19;1.38;0.977;0.0149;0.115;0.258;0.0195;0.0
"12/01/2023";"Bière Blonde d'Abbaye SANT ERWANN";"biere";"Boissons";"";12.15;4.04;0.24;0.819;1.86;0.99;0.109;0.0205
"14/12/2024";"Vin Rouge Languedoc-Roussillon AOP DANDY";"vin";"Boissons";"";10.7;0.951;0.226;0.0248;0.509;0.175;0.0118;0.0051
"11/09/2024";"Vin Blanc A.O.P. Savoie Apremont VIELLES VIGNES";"vin";"Boissons";"";5.49;0.952;0.226;0.0248;0.509;0.175;0.0118;0.0051
"16/01/2024";"Yaourt de brebis citron LE PETIT BASQUE";"yaourt-de-brebis-citron-le-petit-basque";"Crèmerie et Produits laitiers";"";2.99;0.305;0.0775;0.0;0.0;0.162;0.0102;0.0552
"05/02/2023";"Plat Cuisiné Sashimi Saumon SUSHI DAILY";"plat-cuisine-sashimi-saumon-sushi-daily";"Viandes et Poissons";"FRANCE";9.2;0.0855;0.0188;0.0;0.0;0.0441;0.0046;0.018
"09/06/2022";"Bonbons Peaches HARIBO";"bonbons-peaches-haribo";"Epicerie sucrée";"";2.35;0.414;0.201;0.0844;0.0643;0.0588;0.0058;0.0
"15/06/2022";"Yaourt de brebis fruits rouges LE PETIT BASQUE";"yaourt-de-brebis-fruits-rouges-le-petit-basque";"Crèmerie et Produits laitiers";"";1.4;0.474;0.258;0.038;0.106;0.0618;0.0092;0.0017
"06/04/2024";"Beurre de Baratte demi-sel CARREFOUR ORIGINAL";"beurre-de-baratte-demi-sel-carrefour-original";"Crèmerie et Produits laitiers";"";2.79;1.98;1.82;0.0125;0.031;0.102;0.0101;0.0017
"28/10/2023";"Vin Blanc Sauvignon Bio BB DE BERTICOT";"vin";"Bio et Ecologie";"";5.75;0.951;0.226;0.0248;0.509;0.175;0.0118;0.0051
"04/10/2022";"Vin Blanc Sud-Ouest Côtes de Gascogne DIAMONT DE L'HERRE";"vin";"Boissons";"";7.5;0.952;0.226;0.0248;0.509;0.175;0.0118;0.0051
"14/08/2022";"Huîtres creuses de Cancale N°4 FILIERE QUALITE CARREFOUR";"huitres-creuses-de-cancale-n04-filiere-qualite-carrefour";"Viandes et Poissons";"FRANCE";11.49;7.99;2.97;0.0003;1.85;1.44;0.243;1.49
"03/08/2023";"Soda sans sucres COCA-COLA";"soda";"Boissons";"";3.45;0.978;0.179;0.0258;0.274;0.414;0.072;0.0135
"01/10/2022";"Clémentine";"clementine";"Fruits et Légumes";"PORTUGAL";3.49;1.95;0.873;0.0002;0.0;0.71;0.0446;0.322
"06/05/2023";"Aubergines vrac Bio";"aubergines-vrac-bio";"Fruits et Légumes";"ESPAGNE";5.99;0.472;0.181;0.0001;0.0;0.262;0.0231;0.0058
"14/08/2022";"Aiguillettes de cabillaud panées CITE MARINE";"aiguillettes-de-cabillaud-panees-cite-marine";"Viandes et Poissons";"FRANCE";4.39;2.54;2.16;0.0;0.0985;0.267;0.0085;0.0014
"19/09/2024";"Skyr à boire Fraise 0% Matière grasse DANONE";"skyr-a-boire-fraise-0-matiere-grasse-danone";"Crèmerie et Produits laitiers";"";1.79;0.138;0.0613;0.0;0.0;0.0705;0.0035;0.0027
"01/06/2022";"Comté AOP REFLETS DE FRANCE";"fromage";"Crèmerie et Produits laitiers";"";3.45;1.17;0.974;0.0543;0.0849;0.0511;0.0074;0.0014
"11/12/2023";"Poulet fermier blanc d'Auvergne rôti";"poulet-fermier-blanc-d-auvergne-roti";"Viandes et Poissons";"";11.49;6.84;4.5;1.25;0.567;0.458;0.0609;0.0102
"11/07/2022";"Boisson aux Fruits Orange et Ananas TROPICO";"soda";"Boissons";"";1.85;0.617;0.113;0.0163;0.173;0.261;0.0454;0.0085
"18/08/2022";"Vin Rouge A.O.P. Crozes-Hermitage E.GUIGAL";"vin";"Boissons";"";20.15;0.951;0.226;0.0248;0.509;0.175;0.0118;0.0051
"11/12/2024";"Bière Blanche BRASSERIE DES CIMES";"biere";"Produits régionaux et locaux";"";5.5;1.33;0.079;0.27;0.614;0.326;0.0359;0.0068
"25/07/2024";"Vin Blanc Bourgogne Chablis UNION DES VITICULTEURS DE CHABLIS";"vin";"Boissons";"";38.95;0.952;0.226;0.0248;0.509;0.175;0.0118;0.0051
"03/01/2022";"Vin Rosé Sans Alcool Provençale Bio LE PETIT BERET";"vin";"Boissons";"";4.95;0.952;0.226;0.0248;0.509;0.175;0.0118;0.0051
"26/07/2024";"Biscuits sablés caramel sel guérande Bio JARDIN BIO ETIC";"biscuits-sables-caramel-sel-guerande-bio-jardin-bio-etic";"Epicerie sucrée";"";2.69;0.184;0.0998;0.0227;0.0361;0.0227;0.0027;0.0
"17/11/2023";"Biscuits galettes à l'avoine CARREFOUR EXTRA";"biscuits-galettes-a-l-avoine-carrefour-extra";"Epicerie sucrée";"";2.25;0.215;0.187;0.0058;0.009;0.0091;0.0039;0.0
"14/10/2022";"Yaourt de brebis vanille BASKALIA";"yaourt-de-brebis-vanille-baskalia";"Crèmerie et Produits laitiers";"";1.95;0.474;0.258;0.038;0.106;0.0618;0.0092;0.0017
"18/07/2024";"Cookie Pépites Chocolat Sans Gluten GERBLE";"cookie-pepites-chocolat-sans-gluten-gerble";"Epicerie sucrée";"";4.39;0.184;0.0998;0.0227;0.0361;0.0227;0.0027;0.0
"10/11/2022";"Pavés de saumon sauvage SIMPL";"paves-de-saumon-sauvage-simpl";"Surgelés";"";3.79;1.39;1.04;0.0069;0.117;0.213;0.0102;0.0017
"13/05/2023";"Boisson citronnade CARREFOUR SENSATION";"soda";"Boissons";"";1.39;0.737;0.135;0.0194;0.206;0.312;0.0543;0.0102
"29/04/2024";"Compotes Fruits de Nos Régions Pomme, Pêche de Rhône-Alpes  MATERNE";"compotes-fruits-de-nos-regions-pomme-peche-de-rhone-alpes-materne";"Crèmerie et Produits laitiers";"";1.89;0.237;0.0721;0.0;0.0;0.126;0.0064;0.0323
"22/02/2024";"Pommes Noisettes Croustillantes et Fondantes FINDUS";"pommes-noisettes-croustillantes-et-fondantes-findus";"Surgelés";"";3.79;4.33;3.88;0.176;0.0;0.253;0.0218;0.0
"26/07/2022";"Yaourts noix de coco PECHALOU";"yaourts-noix-de-coco-pechalou";"Crèmerie et Produits laitiers";"";2.29;2.06;1.54;0.0;0.188;0.148;0.0245;0.162
"15/07/2024";"Thon blanc huile d'olive vierge extra REFLETS DE FRANCE";"thon-blanc-huile-d-olive-vierge-extra-reflets-de-france";"Epicerie salée";"";3.49;0.797;0.578;0.0;0.075;0.137;0.0065;0.0011
"27/10/2023";"Tablette de chocolat Lait Crème Brûlée LINDT CREATION";"chocolat";"Epicerie sucrée";"";2.55;1.18;1.0;0.05;0.108;0.0166;0.0055;0.0
"23/04/2022";"Boisson Energisante Zéro RED BULL";"soda";"Boissons";"";1.29;0.123;0.0226;0.0033;0.0345;0.0522;0.0091;0.0017
"26/06/2022";"Glace bâtonnet  double caramel MAGNUM";"yaourt";"Surgelés";"";4.55;0.535;0.291;0.0429;0.119;0.0697;0.0104;0.0019
"21/12/2023";"Tomme du pêcheur ETOILE DU VERCORS";"fromage";"Crèmerie et Produits laitiers";"";3.54;1.06;0.876;0.0488;0.0764;0.046;0.0066;0.0012
"29/09/2022";"Maki California SUSHI DAILY";"maki-california-sushi-daily";"Viandes et Poissons";"FRANCE";5.95;0.0506;0.0111;0.0;0.0;0.0261;0.0027;0.0106
"12/07/2024";"Sauce crudités tomates séchées TETE NOIRE";"sauce-crudites-tomates-sechees-tete-noire";"Epicerie salée";"";3.75;0.344;0.122;0.0;0.0;0.164;0.0137;0.0443
"15/04/2024";"Oranges sanguines";"oranges-sanguines";"Fruits et Légumes";"ORIGINE C.E.E.";2.55;0.678;0.198;0.0001;0.0;0.378;0.021;0.0806
"15/10/2022";"Courgettes à la Provençale Cuisinées au Basilic de Provence JEAN MARTIN";"courgettes-a-la-provencale-cuisinees-au-basilic-de-provence-jean-martin";"Epicerie salée";"";3.49;0.23;0.0738;0.0;0.0;0.117;0.0099;0.029
"11/07/2024";"Chocolat Cœur Guimauve Enrobées de Chocolat Noir CEMOI";"chocolat-coeur-guimauve-enrobees-de-chocolat-noir-cemoi";"Epicerie sucrée";"";4.15;0.868;0.736;0.0366;0.0794;0.0122;0.0041;0.0
"09/02/2022";"Sardines entières aux algues de Bretagne Bio LES MOUETTES D'ARVOR";"sardines-entieres-aux-algues-de-bretagne-bio-les-mouettes-d-arvor";"Epicerie salée";"";3.69;0.262;0.0892;0.0;0.0539;0.113;0.0047;0.0008
"12/08/2022";"Vin Rouge Pays D'Oc Merlot TERRE EULALIE";"vin";"Boissons";"";5.49;0.952;0.226;0.0248;0.509;0.175;0.0118;0.0051
"05/02/2024";"Viande Bovine: Pavé à griller CHARAL";"boeuf";"Viandes et Poissons";"FRANCE";2.3;7.83;7.63;0.0248;0.0606;0.0862;0.0123;0.0096
"20/05/2024";"Jus D'Orange Avec Pulpe INNOCENT";"jus-d-orange-avec-pulpe-innocent";"Fruits et Légumes";"";2.79;0.61;0.178;0.0001;0.0;0.34;0.0189;0.0725
"24/09/2022";"Cordons bleus halal dinde REGHALAL";"cordons-bleus-halal-dinde-reghalal";"Viandes et Poissons";"";2.89;0.307;0.167;0.0378;0.0602;0.0379;0.0044;0.0
"16/01/2024";"Vin Blanc A.O.P. Côteaux Du layon DOMAINE GAUDARD";"vin";"Boissons";"";8.55;0.952;0.226;0.0248;0.509;0.175;0.0118;0.0051
"22/12/2023";"Manchons de canard confits MONTFORT";"manchons-de-canard-confits-montfort";"Viandes et Poissons";"";13.9;12.9;9.68;1.66;0.755;0.574;0.0811;0.143
"17/06/2023";"Œuf en Chocolat chasse aux oeufs  LINDT";"oeuf-en-chocolat-chasse-aux-oeufs-lindt";"Epicerie sucrée";"";8.79;1.14;0.97;0.0483;0.105;0.0161;0.0054;0.0
"23/07/2023";"Infusion amour, bio PUKKA";"the";"Epicerie sucrée";"";4.89;0.001;0.0005;0.0;0.0002;0.0001;0.0;0.0003
"10/06/2023";"Café moulu  intensité 3 MOVENPICK";"cafe";"Epicerie sucrée";"";5.95;0.318;0.218;0.0091;0.0645;0.0201;0.0005;0.0056
"01/12/2024";"Vin rouge Saint-Estèphe CHATEAU LA CROIX DE MARBUZET";"vin";"Boissons";"";12.5;0.951;0.226;0.0248;0.509;0.175;0.0118;0.0051
"23/06/2023";"Boisson Iced Tea saveur mangue CARREFOUR SENSATION";"soda";"Boissons";"";1.29;0.74;0.135;0.0195;0.207;0.314;0.0544;0.0102
"14/08/2024";"Fraises SIMPL";"fraises-simpl";"Fruits et Légumes";"ESPAGNE";2.99;0.256;0.114;0.0;0.0;0.131;0.0066;0.005
"06/07/2023";"Salsifis CARREFOUR CLASSIC'";"salsifis-carrefour-classic";"Epicerie salée";"";2.15;0.247;0.0471;0.0;0.0;0.149;0.0107;0.0403
"12/06/2024";"Café dosettes décafeiné SENSEO";"cafe";"Epicerie sucrée";"";5.29;0.176;0.121;0.005;0.0357;0.0111;0.0003;0.0031
"01/04/2023";"Soda sans sucres COCA-COLA";"soda";"Boissons";"";3.75;0.984;0.18;0.0259;0.275;0.417;0.0724;0.0136
"03/01/2022";"Vin rouge Qu'Aïmary AOP BEARN";"vin";"Boissons";"";4.3;0.952;0.226;0.0248;0.51;0.175;0.0118;0.0051
"03/01/2022";"Poires Rochas vrac";"poires-rochas-vrac";"Fruits et Légumes";"PORTUGAL";3.79;0.387;0.069;0.0;0.0;0.272;0.014;0.0323
"18/03/2024";"Boisson citronnade Citron PULCO";"soda";"Boissons";"";1.55;0.308;0.0564;0.0081;0.0863;0.131;0.0227;0.0043
"17/07/2024";"Fromage Râpé Dégustation Goût Fruité et Unique ENTREMONT";"fromage";"Crèmerie et Produits laitiers";"";1.95;0.879;0.73;0.0407;0.0636;0.0383;0.0055;0.001
"07/07/2023";"Crème Dessert Frais et fondant chocolat LA LAITIERE";"yaourt";"Crèmerie et Produits laitiers";"";2.15;0.872;0.474;0.07;0.194;0.114;0.017;0.0031
"24/12/2024";"Fromage de Chèvre Cendré  VERNEUIL";"fromage";"Crèmerie et Produits laitiers";"";5.65;1.47;1.22;0.0678;0.106;0.0639;0.0092;0.0017
"23/07/2023";"Miettes de thon à la tomate PETIT NAVIRE";"miettes-de-thon-a-la-tomate-petit-navire";"Epicerie salée";"";2.45;0.798;0.578;0.0;0.0751;0.137;0.0065;0.0011
"07/08/2024";"Viande Bovine: Biftecks façon Maître d'hôtel à griller SOCOPA";"boeuf";"Viandes et Poissons";"UNION EUROPEENNE";4.99;6.16;6.01;0.0196;0.0477;0.0678;0.0097;0.0075
"27/09/2024";"Fromage ail et fines herbes CARREFOUR CLASSIC'";"fromage";"Crèmerie et Produits laitiers";"";1.69;0.704;0.584;0.0326;0.0509;0.0307;0.0044;0.0008
"31/08/2024";"Huile  à l'ail  ELISE & FELICIE";"huile-a-l-ail-elise-felicie";"Epicerie salée";"";6.8;0.0959;0.021;0.0;0.0;0.0495;0.0052;0.0202
"25/01/2024";"Café soluble Classique CARTE NOIRE";"cafe";"Epicerie sucrée";"";7.65;0.0915;0.0628;0.0026;0.0186;0.0058;0.0001;0.0016
"19/02/2023";"Bière Blonde Bio Sans Gluten CAP D'ONA";"biere";"Bio et Ecologie";"";3.05;0.445;0.0264;0.0901;0.205;0.109;0.012;0.0023
"04/05/2023";"Vin rosé GUILLAUME DE GELLONE";"vin";"Boissons";"";14.75;6.34;1.51;0.166;3.4;1.17;0.0785;0.0341
"25/11/2023";"Tablette De Chocolat Au Lait 50% Cacao Madagascar Bio ETHIQUABLE";"tablette-de-chocolat-au-lait-50-cacao-madagascar-bio-ethiquable";"Epicerie sucrée";"";2.95;0.123;0.0665;0.0151;0.0241;0.0152;0.0018;0.0
"12/03/2022";"Café en grains Tradition CARREFOUR CLASSIC'";"cafe";"Epicerie sucrée";"";9.45;0.636;0.436;0.0181;0.129;0.0402;0.001;0.0112
"02/03/2024";"Yaourt brassé framboise fruits rouges PERLE DE LAIT YOPLAIT";"yaourt-brasse-framboise-fruits-rouges-perle-de-lait-yoplait";"Crèmerie et Produits laitiers";"";2.35;0.772;0.52;0.0;0.0;0.24;0.0066;0.005
"11/07/2022";"Bonbons goût acidulé TIC TAC";"bonbons-gout-acidule-tic-tac";"Epicerie sucrée";"";2.89;0.0803;0.0389;0.0164;0.0125;0.0114;0.0011;0.0
"21/01/2022";"Vinaigre de vin rouge CARREFOUR CLASSIC'";"vinaigre-de-vin-rouge-carrefour-classic";"Epicerie salée";"";1.05;0.952;0.226;0.0248;0.509;0.175;0.0118;0.0051
"04/03/2022";"Box de Sushis Gourmet IZAKAYA";"box-de-sushis-gourmet-izakaya";"Viandes et Poissons";"ORIGINE C.E.E.";12.9;0.787;0.487;0.0083;0.16;0.115;0.0123;0.0053
"17/07/2024";"Beurre moulé Bretagne doux CARREFOUR ORIGINAL";"beurre-moule-bretagne-doux-carrefour-original";"Crèmerie et Produits laitiers";"";4.89;3.96;3.64;0.0251;0.062;0.204;0.0202;0.0034
"08/05/2022";"Reblochon  Petit Au Lait Cru AOP POCHAT";"fromage";"Crèmerie et Produits laitiers";"";4.09;1.41;1.17;0.0651;0.102;0.0614;0.0088;0.0016
"15/01/2024";"Bonbons Chocolat Cacahuètes M&MS";"bonbons-chocolat-cacahuetes-m-ms";"Epicerie sucrée";"";3.09;0.491;0.238;0.1;0.0763;0.0697;0.0069;0.0
"13/03/2023";"Tablette de Chocolat Noir 90% Colombie Bio ETHIQUABLE";"tablette-de-chocolat-noir-90-colombie-bio-ethiquable";"Epicerie sucrée";"";3.25;0.123;0.0665;0.0151;0.0241;0.0152;0.0018;0.0
"02/11/2023";"Asperges violettes";"asperges-violettes";"Fruits et Légumes";"FRANCE";7.99;1.64;0.97;0.0002;0.0;0.417;0.0367;0.215
"09/11/2023";"Chocolat au lait bio Doux et fondant  ALTER ECO";"chocolat-au-lait-bio-doux-et-fondant-alter-eco";"Epicerie sucrée";"";2.75;0.789;0.669;0.0333;0.0722;0.0111;0.0037;0.0
"18/12/2023";"Glace Mini Bâtonnet Utopia Double Noisette MAGNUM";"yaourt";"Surgelés";"";4.55;0.523;0.284;0.0419;0.116;0.0682;0.0102;0.0019
"28/10/2023";"Boisson macchiato noisette STARBUCKS";"lait";"Crèmerie et Produits laitiers";"";2.19;0.253;0.179;0.0027;0.0211;0.0471;0.0036;0.0
"30/05/2024";"Tablette de chocolat au lait cranberries et amandes NESTLE LES RECETTES DE L'ATELIER";"tablette-de-chocolat-au-lait-cranberries-et-amandes-nestle-les-recettes-de-l-atelier";"Epicerie sucrée";"";3.59;0.208;0.113;0.0257;0.0409;0.0258;0.003;0.0
"01/08/2024";"Biscuits Thé Pocket LU";"biscuits-the-pocket-lu";"Epicerie sucrée";"";2.39;0.0115;0.0059;0.0;0.0017;0.0008;0.0;0.003
"17/02/2024";"Biscuits bio Mini fourrés chocolat au lait BJORG";"biscuits-bio-mini-fourres-chocolat-au-lait-bjorg";"Epicerie sucrée";"";3.69;1.42;1.2;0.0599;0.13;0.0199;0.0067;0.0
"13/03/2024";"Biscuits Lait et Cacao KINDER CARDS";"biscuits-lait-et-cacao-kinder-cards";"Epicerie sucrée";"";4.25;0.295;0.208;0.0032;0.0246;0.0548;0.0041;0.0
"10/10/2023";"Glace chocolat blanc amandes CARREFOUR EXTRA";"yaourt";"Surgelés";"";2.75;0.595;0.323;0.0477;0.133;0.0775;0.0116;0.0021
